A201_01-001	" Hag allergek oc'h ouzh un dra bennak ? Gwelloc'h eo gouzout ma fell deoc'h bezañ vaksinet . "	"Hag allergek oc'h ouzh un dra bennak ? Gwelloc'h eo gouzout ma fell deoc'h bezañ vaksinet."	# ag a.'lɛrg.ɛg ɔh uz œn drɑ 'bɛ.nak # 'gwɛ.lɔh ɛw 'gu.zut ma fɛl 'de.ɔx 'be.zɑ̃ va.'ksi.nɛt #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-002	" Penaos eo-hi ? "	"Penaos eo-hi ?"	# 'pe.noz 'ewh.i #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-003	" Deuet e oac'h asambles gant ho familh ? "	"Deuet e oac'h asambles gant ho familh ?"	# dø:d e wah a.'sɑ̃m.blɛs gɑ̃n o 'fɑ̃.miʎ #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-004	" Petra eo ho relijion ? "	"Petra eo ho relijion ?"	# 'pe.tra ɛw o re.li.'ʒi.õn #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-005	" Kaout fiziañs er sontadegoù ? "	"Kaout fiziañs er sontadegoù ?"	# kɔwt 'fi.zjɑ̃z er sõn.tɑ.'dɛg.u #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-006	" Pelec'h emañ ar sal-emwalc'hiñ ? "	"Pelec'h emañ ar sal-emwalc'hiñ ?"	# 'pe.lɛh 'e.mɑ̃ ar sa.lɛ.'mwalh.i #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-007	" O terc'hel gouloù-noz en o iliz ? "	"O tercʼhel gouloù-noz en o iliz ?"	# o 'tɛrx.ɛl gu.'lu.noz en o 'i.lis #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-008	" Peseurt liv eo ? "	"Peseurt liv eo ?"	# 'pe.sœrt liw ɛw #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-009	" Perak e lavarit an holl draoù-se din ? "	"Perak e lavarit an holl draoù-se din ?"	# 'pe.rɑg e la.'vɑ.rid ɑ̃n ɔl 'dra.u.se din #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-010	" Gwelet e vi warc'hoazh ? "	"Gwelet e vi warc'hoazh ?"	# 'gwe.lɛd e vi 'warx.was #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-011	" En em gavet e oac'h eno e-koulz ? "	"En em gavet e oac'h eno e-koulz ?"	# en ɛm 'ga.ved e wah 'e.no 'e.kuls #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-012	" Hag amzer hoc'h eus da lenn ar gazetenn diouzh ar mintin ? "	"Hag amzer hoc'h eus da lenn ar gazetenn diouzh ar mintin ?"	# ag 'ɑ̃m.zɛr oh øs dɑ lɛn ar ga.'ze.tɛn djuz ar 'min.tin #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-013	" N'eo ket a-walc'h se , met arc'hant zo ganeoc'h ? "	"N'eo ket a-walc'h se, met arc'hant zo ganeoc'h ?"	# new ked 'a.walx se # mɛd 'arx.ɑ̃n zo gɑ̃.'ne.ɔx #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
A201_01-014	" Petra zo c'hoarvezet ? "	"Petra zo c'hoarvezet ?"	# 'pe.tra zo xwar.'ve.zɛt #	1	1	0	session_2/dialogs/sentences/1_mozilla_common_voice_dialogs_questions_1.txt
