P203_000	Luzel	Luzel	# 'ly.zɛl #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_001	SANT JAKEZ A Galis	SANT JAKEZ A GALIS	# sɑ̃nt 'ʒa.kɛz a 'gɑ.lis #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_002	Un intañvez kozh , seizh bugel , teir verc'h , abaoe marv he gwaz , trouz en ti bep noz .	Un intañvez kozh, seizh bugel, teir verc’h, abaoe marv he gwaz, trouz en ti bep noz.	# œn in.'tɑ̃.vɛs kos # sɛjs 'byg.ɛl # tɛjr vɛrx # a.'bɔ.we 'mɑ.ro e gwɑ:s # tru:z en ti: bep no:s #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_003	– Perak ? eme ar mab henañ .	– Perak ? eme ar mab henañ.	# 'pe.rɑk # 'e.me ar mɑ:p 'he.nɑ̃ #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_004-00	Mont a ra da gousket d'ar gambr . Taolet eo er-maez . 	Mont a ra da gousket d’ar gambr. Taolet eo er-maez. 	# mõnd a ra dɑ 'gu.skɛt dar gɑ̃mbr # 'tɔ.lɛd ɛw 'er.mɛs #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_004-01	An eil mab ivez , hag an drivet . 	An eil mab ivez, hag an drivet. 	# ɑ̃n ɛjl mɑ:p 'i.ves # ag ɑ̃n 'dri.vet #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_004-02	Ar bevare , ar bihanañ a c'hoanta mont ivez .	Ar bevare, ar bihanañ a c’hoanta mont ivez.	# ar be.'vɑ.re # ar bih.'ɑ̃.nɑ̃ a 'xwɑ̃n.ta mõnd 'i.ves #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_005	– N'it ket , ma mab .	– N’it ket, ma mab.	# nit ket # ma mɑ:p #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_006	– Eo .	– Eo.	# ɛw #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_007	Mont a ra . Da hanternoz , trouz kaer . Lâret a ra e bater .	Mont a ra. Da hanternoz, trouz kaer. Lâret a ra e bater.	# mõnd a ra # dɑ hɑ̃n.'tɛr.nos # tru:s kɛ:r # 'lɑ.rɛd a ra e 'ba.tɛr #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_008	– Mar eus amañ unan bennak hag en deus ezhomm .	– Mar eus amañ unan bennak hag en deus ezhomm...	# mɑ:r øz 'ɑ̃.mɑ̃ 'y.nɑ̃n 'bɛ.nag ag en døz 'e.zõm #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_009	– Eo , da dad .	– Eo, da dad.	# ɛw # dɑ dɑ:t #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
P203_010	– Petra ?	– Petra ?	# 'pe.tra #	1	0	0	session_2/tales/tales_-_01_SANT_JAKEZ_A_GALIS.txt
