P103_001	Dek dre gant dindan tregont vloaz .	10% dindan 30 vloaz.	# deg dre gɑ̃n 'din.dɑ̃n 'treg.õn vlwas #	1	1	0	session_1/Skridoù_PHM.txt
P103_002	Un devezh .	1 devezh.	# œn 'de.vɛs #	1	1	0	session_1/Skridoù_PHM.txt
P103_003	Tri virgulenn eizh Euro : strolladoù .	3,8 Euro : strolladoù.	# tri: virg.'y.lɛn ɛjz 'ø.ro # strɔ.'la.du #	1	1	0	session_1/Skridoù_PHM.txt
P103_004	Eizh lec'hiad divyezhek nevez er c'hentañ derez ( dek e daou vil c'hwec'h ) :	8 lec'hiad divyezhek nevez er c'hentañ derez (dek e 2006) :	# ɛjs 'leh.jat diw.'je.zɛg 'ne.vez er 'xɛn.tɑ̃ 'de.rɛs # deg e dɔw vi:l xwɛx #	1	1	0	session_1/Skridoù_PHM.txt
P103_005	Unnek ha pevar-ugent dre gant eus ar genwerzherien aterset zo tud dizalc'h anezho .	91 % eus ar genwerzherien aterset zo tud dizalc'h anezho.	# 'œ.neg a pe.va.'ryg.ɛn dre gɑ̃n øz ar gɛ.nwɛr.'zer.jɛn a.'tɛr.sɛd zo ty:t 'di.zalh ɑ̃.'ne.zo #	1	1	0	session_1/Skridoù_PHM.txt
P103_006	A c'haller kaout .	A c'haller kaout.	# a 'xa.lɛr kɔwt #	1	1	0	session_1/Skridoù_PHM.txt
P103_007	Adkavet eo bet an holl zent da badout en o flas er chagell pe er garvan .	Adkavet eo bet an holl zent da badout en o flas er chagell pe er garvan.	# at.'kɑ.ved ɛw bed ɑ̃n ɔl zɛn dɑ 'bɑ.dud en o flaz er 'ʃɑg.ɛl pe er 'gar.vɑ̃n #	1	1	0	session_1/Skridoù_PHM.txt
P103_008	Adprenet e voe an tachennoù hag ar savadurioù e-kichen gant Kêr e mil nav c'hant seitek ha tri-ugent .	Adprenet e voe an tachennoù hag ar savadurioù e-kichen gant Kêr e 1977.	# at.'pre.nɛd e vwe: ɑ̃n taʃ.'ɛ.nu ag ar sa.vɑ.'dyr.ju e.'kiʃ.ɛn gɑ̃n kɛr e mil naw xɑ̃n 'sɛj.teg a tri.'yg.ɛnt #	1	1	0	session_1/Skridoù_PHM.txt
P103_009	Adsavet e voe ar c'halvar dirak an iliz e mil eizh kant pevarzek ha pevar-ugent	Adsavet e voe ar c'halvar dirak an iliz e 1894.	# a.'tsɑ.vɛd e vwe: ar 'xal.vɑr 'di.rag ɑ̃n 'i.liz e mil ɛjs kɑ̃n pe.'var.zeg a pe.va.'ryg.ɛnt #	1	1	0	session_1/Skridoù_PHM.txt
P103_010	Aet e oan davetañ un toullad mizioù goude .	Aet e oan davetañ un toullad mizioù goude.	# ɛ:d e wɑ̃:n da.'ve.tɑ̃ œn 'tu.lat 'mi.zju 'gu.de #	1	1	0	session_1/Skridoù_PHM.txt
