A212_13-000	Jarl Priel	Jarl Priel	# ʒarl 'pri.jɛl #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-001	Gwell bezañ mab kriz eget beleg fall	Gwell bezañ mab kriz eget beleg fall	# gwɛl 'be.zɑ̃ mɑ:p kri:z 'eg.et 'bɛ.lɛk fal #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-002	pajenn unan	p. 1	# 'pɑ.ʒɛn 'y.nɑ̃n #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-00	Ur sul d'abardaez ,	Ur sul d’abardaez, 	# œr sy:l da.bar.'da.ɛs #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-01	ur pennadig goude gouel an Holl-Sent , e teuas va zad d'ar c'hloerdi ,	ur pennadig goude gouel an Holl-Sent, e teuas va zad d’ar c’hloerdi, 	# œr pɛ.'nɑ.dig 'gu.de gwe:l ɑ̃n 'ɔl.sɛnt # e 'tø.az va zɑd dar 'xlwɛr.di #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-02	ha souezhet e oan gantañ rak ne oa ket gwell-domm dezhañ an deiz-se .	ha souezhet e oan gantañ rak ne oa ket gwell-domm dezhañ an deiz-se. 	# a 'swe.zɛd e wɑ̃:n 'gɑ̃n.tɑ̃ rag ne wa ket 'gwɛl.dõm 'de.zɑ̃ ɑ̃n 'dɛjz.se #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-03	Bet e oa , emezañ , o vale bete Priel , ha reiñ a reas din un tamm arc'hant a-berzh an « hini-gozh » .	Bet e oa, emezañ, o vale bete Priel ha reiñ a reas din un tamm arc’hant a-berzh an « hini-gozh ». 	# bed e wa # e.'me.zɑ̃ # o 'vɑ.le 'be.te 'pri.jɛl # a rɛj a 're.as din œn tɑ̃m 'arx.ɑ̃nd 'a.bɛrz ɑ̃n # hi.'nig.os #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-04	Komz a rejomp evel boaz diwar-benn va studi ,	Komz a rejomp evel boaz diwar-benn va studi, 	# kõmz a 're.ʒõmb 'e.vɛl bwɑ:s di.'war.bɛn va 'sty.di #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-05	va yec'hed , e labour e ti ar mezeg ,	va yec’hed, e labour e ti ar mezeg, 	# va 'jeh.ɛt # e 'lɑ.bur e ti: ar 'me.zɛk #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-06	ha d'an ampoent-se e stagas kloc'hig ar chapel da dintal :	ha d’an ampoent-se e stagas kloc’hig ar chapel da dintal : 	# a dɑ̃n ɑ̃m.'po.ɛn.se e 'stɑg.as 'klɔh.ig ar 'ʃa.pɛl dɑ 'din.tal #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-07	« Kenavo 'ta ,	« Kenavo ‘ta, 	# tɑ #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-08	emezon , rak bremaik e vo bennozh ar Sakramant » .	emezon, rak bremaik e vo bennozh ar Sakramant ». 	# e.'me.zõn # rag 'bre.majg e vo 'bɛ.noz ar sa.'krɑ̃.mɑ̃nt #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-09	Ha p'edo o kimiadiñ diouzhin , setu ma c'houlennas :	Ha p’edo o kimiadiñ diouzhin, setu ma c’houlennas : 	# a 'pe.do o ki.'mjɑ.di di.'u.zin # 'se.ty ma xu.'lɛ.nas #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-10	« Ac'han 'ta , e sell out bepred da vont da Sant-Brieg ?	« Ac’han ‘ta, e sell out bepred da vont da Sant-Brieg ? - 	# tɑ # e sɛl ut 'be.pret dɑ võn dɑ sɑ̃n.'bri.ɛk #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-11	- Ha d'ober petra , va zad ?	Ha d’ober petra, va zad ? 	# a 'do.bɛr 'pe.tra # va zɑt #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-12	- Nom de va ene !	- Nom de va ene ! 	# nõm de va 'e.ne #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-13	ha petra 'reer er c'hloerdi bras ? »	ha petra ‘reer er c’hloerdi bras ? » 	# a 're.ɛr er 'xlwɛr.di brɑ:s #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-14	En gortoz e oan pell 'oa , da glevout kement-mañ ,	En gortoz e oan pell ‘oa da glevout kement-mañ, 	# en 'gɔr.tɔz e wɑ̃:n wa # dɑ 'gle.vut 'ke.mɛn.mɑ̃ #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-15	ha ken pell all am boa graet va meno da stourm ouzh n'eus forzh piv a grogje gant ar gaoz-se ,	ha ken pell all am boa graet va meno da stourm ouzh n’eus forzh piv a grogje gant ar gaoz-se, 	# a ken pɛl al ɑ̃m 'bo.a grɛ:t va 'me.no dɑ sturm us nøs fɔrs piw a 'grɔgʃ.e gɑ̃n ar 'gɔz.se #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-16	ha kaer en devefe aliañ ,	ha kaer en devefe aliañ, 	# a kɛ:r en de.'ve.fe a.'li.ɑ̃ #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-17	arguziñ , pediñ pe vallozhiñ ,	arguziñ, pediñ pe vallozhiñ, 	# arg.'y.zi # 'pe.di pe va.'lo.zi #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-18	lakaet am boa em spered , ne drojen ket na zoken war ledander un ivin a-ziwar va roudenn .	lakaet am boa em spered, ne drojen ket na zoken war ledander un ivin a-ziwar va roudenn. 	# 'la.kɛd ɑ̃m 'bo.a ɛm 'spe.rɛt # ne 'droʃ.ɛn ket na 'zo.ken war le.'dɑ̃n.dɛr œn 'i.vin a.'zi.war va 'ru.dɛn #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-19	« N'eus ket ennon danvez beleg , emezon , ha dre se , n'in ket da Sant-Brieg » .	« N’eus ket ennon danvez beleg, emezon, ha dre se n’in ket da Sant-Brieg ». 	# nøs ked 'ɛ.nõn 'dɑ̃n.vɛs 'bɛ.lɛk # e.'me.zõn # a dre se # nin ket dɑ sɑ̃n.'bri.ɛk #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-20	Dirollañ a reas da c'hoarzhin ,	Dirollañ a reas da c’hoarzhin, 	# di.'rɔ.lɑ̃ a 're.as dɑ 'xwar.zin #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-21	daoust ma ne oa ket stad ennañ :	daoust ma ne oa ket stad ennañ : 	# dɔwst ma ne wa ket stɑ:d 'ɛ.nɑ̃ #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-22	« Gout 'ouien , emezañ ,	« Gout ‘ouien, emezañ, 	# 'wi.ɛn # e.'me.zɑ̃ #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-23	ha lavaret am boa d'an hini-gozh n'ajes ket … Met soñj ervat evelkent ,	ha lavaret am boa d’an hini-gozh n’ajes ket... Met soñj ervat evelkent, 	# a la.'vɑ.rɛd ɑ̃m 'bo.a dɑ̃n hi.'nig.os 'nɑʃ.ɛs ket # mɛt sõ:ʃ 'er.vɑd e.'vɛl.kɛnt #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-24	abalamour dezhi ,	abalamour dezhi, 	# a.ba.'lɑ̃.mur 'de.zi #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-25	ken brav hag he deus graet dit a-viskoazh ;	ken brav hag he deus graet dit a-viskoazh ; 	# ken braw ag e døs grɛ:t di:d a.'vi.skwas #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-26	bremañ pa'z eo klañv ,	bremañ pa’z eo klañv, 	# 'bre.mɑ̃ paz ɛw klɑ̃w #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
A212_13-003-27	he gloazañ ,	he gloazañ, 	# e 'glwɑ.zɑ̃ #	1	1	0	session_2/text/documents/A1-05_Antho_breton_3_texts_-_03_GWELL_BEZAN_MAB_KRIZ_EGET_BELEG_FALL.txt
